,country,latitude,longitude,date,year,month,week,day,yearWeek,population,confirmed,Deaths,recovered,testDone,testingRate,positivityRate,dosesReceived,dosesExported,firstDose,hospitalOccupancy,IcuOccupancy
200,Austria,48.2,16.366667,2020-10-23,2020,10,43,23,2020-43,8901064,74415,954,55195,158997,1786.27,11.49,0,0,0,900,158
201,Austria,48.2,16.366667,2020-10-24,2020,10,43,24,2020-43,8901064,78029,965,56791,158997,1786.27,11.49,0,0,0,1002,175
202,Austria,48.2,16.366667,2020-10-25,2020,10,43,25,2020-43,8901064,80811,979,57858,158997,1786.27,11.49,0,0,0,1051,174
203,Austria,48.2,16.366667,2020-10-26,2020,10,44,26,2020-44,8901064,83267,992,59036,167926,1886.58,18.83,0,0,0,1142,188
204,Austria,48.2,16.366667,2020-10-27,2020,10,44,27,2020-44,8901064,86102,1005,60308,167926,1886.58,18.83,0,0,0,1197,203
205,Austria,48.2,16.366667,2020-10-28,2020,10,44,28,2020-44,8901064,89496,1027,61684,167926,1886.58,18.83,0,0,0,1345,224
206,Austria,48.2,16.366667,2020-10-29,2020,10,44,29,2020-44,8901064,93949,1056,63366,167926,1886.58,18.83,0,0,0,1444,248
207,Austria,48.2,16.366667,2020-10-30,2020,10,44,30,2020-44,8901064,99576,1082,64987,167926,1886.58,18.83,0,0,0,1540,263
208,Austria,48.2,16.366667,2020-10-31,2020,10,44,31,2020-44,8901064,104925,1109,67226,167926,1886.58,18.83,0,0,0,1602,265
209,Austria,48.2,16.366667,2020-11-01,2020,11,44,1,2020-44,8901064,109881,1130,69336,167926,1886.58,18.83,0,0,0,1657,291
210,Austria,48.2,16.366667,2020-11-02,2020,11,45,2,2020-45,8901064,114016,1159,71691,199567,2242.06,22.43,0,0,0,1825,336
211,Austria,48.2,16.366667,2020-11-03,2020,11,45,3,2020-45,8901064,118198,1192,74292,199567,2242.06,22.43,0,0,0,2065,366
212,Austria,48.2,16.366667,2020-11-04,2020,11,45,4,2020-45,8901064,125099,1227,77036,199567,2242.06,22.43,0,0,0,2201,383
213,Austria,48.2,16.366667,2020-11-05,2020,11,45,5,2020-45,8901064,132515,1268,80604,199567,2242.06,22.43,0,0,0,2330,407
214,Austria,48.2,16.366667,2020-11-06,2020,11,45,6,2020-45,8901064,138979,1340,83707,199567,2242.06,22.43,0,0,0,2504,431
215,Austria,48.2,16.366667,2020-11-07,2020,11,45,7,2020-45,8901064,147220,1377,88273,199567,2242.06,22.43,0,0,0,2574,432
216,Austria,48.2,16.366667,2020-11-08,2020,11,45,8,2020-45,8901064,153153,1411,91719,199567,2242.06,22.43,0,0,0,2533,459
217,Austria,48.2,16.366667,2020-11-09,2020,11,46,9,2020-46,8901064,158746,1454,94627,215044,2415.94,22.27,0,0,0,2755,473
218,Austria,48.2,16.366667,2020-11-10,2020,11,46,10,2020-46,8901064,164866,1499,98663,215044,2415.94,22.27,0,0,0,3054,495
219,Austria,48.2,16.366667,2020-11-11,2020,11,46,11,2020-46,8901064,172380,1564,103759,215044,2415.94,22.27,0,0,0,3183,536
220,Austria,48.2,16.366667,2020-11-12,2020,11,46,12,2020-46,8901064,181642,1608,107875,215044,2415.94,22.27,0,0,0,3265,546
221,Austria,48.2,16.366667,2020-11-13,2020,11,46,13,2020-46,8901064,191228,1661,112728,215044,2415.94,22.27,0,0,0,3355,567
222,Austria,48.2,16.366667,2020-11-14,2020,11,46,14,2020-46,8901064,198291,1746,119415,215044,2415.94,22.27,0,0,0,3425,581
223,Austria,48.2,16.366667,2020-11-15,2020,11,46,15,2020-46,8901064,203956,1829,125674,215044,2415.94,22.27,0,0,0,3579,599
224,Austria,48.2,16.366667,2020-11-16,2020,11,47,16,2020-47,8901064,208613,1887,129671,207745,2333.93,19.61,0,0,0,3685,612
225,Austria,48.2,16.366667,2020-11-17,2020,11,47,17,2020-47,8901064,214597,1945,136487,207745,2333.93,19.61,0,0,0,3867,658
226,Austria,48.2,16.366667,2020-11-18,2020,11,47,18,2020-47,8901064,221688,2054,142738,207745,2333.93,19.61,0,0,0,3910,682
227,Austria,48.2,16.366667,2020-11-19,2020,11,47,19,2020-47,8901064,228683,2116,149541,207745,2333.93,19.61,0,0,0,3931,683
228,Austria,48.2,16.366667,2020-11-20,2020,11,47,20,2020-47,8901064,235351,2224,156483,207745,2333.93,19.61,0,0,0,3942,687
229,Austria,48.2,16.366667,2020-11-21,2020,11,47,21,2020-47,8901064,241962,2328,162751,207745,2333.93,19.61,0,0,0,3900,697
230,Austria,48.2,16.366667,2020-11-22,2020,11,47,22,2020-47,8901064,247188,2388,169260,207745,2333.93,19.61,0,0,0,3775,683
231,Austria,48.2,16.366667,2020-11-23,2020,11,48,23,2020-48,8901064,250333,2459,175527,196461,2207.16,15.86,0,0,0,3863,685
232,Austria,48.2,16.366667,2020-11-24,2020,11,48,24,2020-48,8901064,254710,2577,182620,196461,2207.16,15.86,0,0,0,3985,704
233,Austria,48.2,16.366667,2020-11-25,2020,11,48,25,2020-48,8901064,260512,2667,189059,196461,2207.16,15.86,0,0,0,3867,709
234,Austria,48.2,16.366667,2020-11-26,2020,11,48,26,2020-48,8901064,266038,2773,196342,196461,2207.16,15.86,0,0,0,3756,705
235,Austria,48.2,16.366667,2020-11-27,2020,11,48,27,2020-48,8901064,270992,2886,203251,196461,2207.16,15.86,0,0,0,3702,703
236,Austria,48.2,16.366667,2020-11-28,2020,11,48,28,2020-48,8901064,275661,3018,210697,196461,2207.16,15.86,0,0,0,3591,688
237,Austria,48.2,16.366667,2020-11-29,2020,11,48,29,2020-48,8901064,279708,3105,216998,196461,2207.16,15.86,0,0,0,3560,691
238,Austria,48.2,16.366667,2020-11-30,2020,11,49,30,2020-49,8901064,282456,3184,221692,163770,1839.89,14.09,0,0,0,3639,701
239,Austria,48.2,16.366667,2020-12-01,2020,12,49,1,2020-49,8901064,285489,3325,227497,163770,1839.89,14.09,0,0,0,3791,691
240,Austria,48.2,16.366667,2020-12-02,2020,12,49,2,2020-49,8901064,289461,3446,233657,163770,1839.89,14.09,0,0,0,3571,674
241,Austria,48.2,16.366667,2020-12-03,2020,12,49,3,2020-49,8901064,293430,3538,238127,163770,1839.89,14.09,0,0,0,3414,668
242,Austria,48.2,16.366667,2020-12-04,2020,12,49,4,2020-49,8901064,297245,3651,243775,163770,1839.89,14.09,0,0,0,3338,642
243,Austria,48.2,16.366667,2020-12-05,2020,12,49,5,2020-49,8901064,300689,3757,249441,163770,1839.89,14.09,0,0,0,3231,646
244,Austria,48.2,16.366667,2020-12-06,2020,12,49,6,2020-49,8901064,303430,3840,252765,163770,1839.89,14.09,0,0,0,3170,632
245,Austria,48.2,16.366667,2020-12-07,2020,12,50,7,2020-50,8901064,305693,3897,256811,162984,1831.06,11.47,0,0,0,3269,616
246,Austria,48.2,16.366667,2020-12-08,2020,12,50,8,2020-50,8901064,308070,4002,262314,162984,1831.06,11.47,0,0,0,3308,609
247,Austria,48.2,16.366667,2020-12-09,2020,12,50,9,2020-50,8901064,311002,4056,265815,162984,1831.06,11.47,0,0,0,3244,610
248,Austria,48.2,16.366667,2020-12-10,2020,12,50,10,2020-50,8901064,313688,4163,269665,162984,1831.06,11.47,0,0,0,3195,585
249,Austria,48.2,16.366667,2020-12-11,2020,12,50,11,2020-50,8901064,316581,4289,273503,162984,1831.06,11.47,0,0,0,3079,572
250,Austria,48.2,16.366667,2020-12-12,2020,12,50,12,2020-50,8901064,319822,4415,277883,162984,1831.06,11.47,0,0,0,3008,591
251,Austria,48.2,16.366667,2020-12-13,2020,12,50,13,2020-50,8901064,322463,4473,281106,162984,1831.06,11.47,0,0,0,2867,577
252,Austria,48.2,16.366667,2020-12-14,2020,12,51,14,2020-51,8901064,325051,4530,284174,185766,2087.01,8.0,0,0,0,2885,594
253,Austria,48.2,16.366667,2020-12-15,2020,12,51,15,2020-51,8901064,327679,4648,287750,185766,2087.01,8.0,0,0,0,2951,573
254,Austria,48.2,16.366667,2020-12-16,2020,12,51,16,2020-51,8901064,330343,4764,291042,185766,2087.01,8.0,0,0,0,2862,548
255,Austria,48.2,16.366667,2020-12-17,2020,12,51,17,2020-51,8901064,332828,4982,294315,185766,2087.01,8.0,0,0,0,2690,530
256,Austria,48.2,16.366667,2020-12-18,2020,12,51,18,2020-51,8901064,334913,5127,297424,185766,2087.01,8.0,0,0,0,2578,495
257,Austria,48.2,16.366667,2020-12-19,2020,12,51,19,2020-51,8901064,337209,5209,300611,185766,2087.01,8.0,0,0,0,2475,489
258,Austria,48.2,16.366667,2020-12-20,2020,12,51,20,2020-51,8901064,338854,5351,303213,185766,2087.01,8.0,0,0,0,2412,475
259,Austria,48.2,16.366667,2020-12-21,2020,12,52,21,2020-52,8901064,340373,5435,305658,163961,1842.04,8.14,0,0,0,2393,478
260,Austria,48.2,16.366667,2020-12-22,2020,12,52,22,2020-52,8901064,342226,5540,309595,163961,1842.04,8.14,0,0,0,2435,487
261,Austria,48.2,16.366667,2020-12-23,2020,12,52,23,2020-52,8901064,344357,5654,312921,163961,1842.04,8.14,0,0,0,2303,472
262,Austria,48.2,16.366667,2020-12-24,2020,12,52,24,2020-52,8901064,347204,5745,315952,163961,1842.04,8.14,0,0,0,2203,445
263,Austria,48.2,16.366667,2020-12-25,2020,12,52,25,2020-52,8901064,349055,5783,318154,163961,1842.04,8.14,0,0,0,2045,409
264,Austria,48.2,16.366667,2020-12-26,2020,12,52,26,2020-52,8901064,350484,5843,320753,163961,1842.04,8.14,0,0,0,2024,431
265,Austria,48.2,16.366667,2020-12-27,2020,12,52,27,2020-52,8901064,351892,5881,323002,163961,1842.04,8.14,0,0,0,2043,414
266,Austria,48.2,16.366667,2020-12-28,2020,12,53,28,2020-53,8901064,353484,5931,326768,127657,1434.18,11.67,61425,0,5243,2089,421
267,Austria,48.2,16.366667,2020-12-29,2020,12,53,29,2020-53,8901064,355352,6059,328974,127657,1434.18,11.67,61425,0,5243,2116,411
268,Austria,48.2,16.366667,2020-12-30,2020,12,53,30,2020-53,8901064,357902,6149,330990,127657,1434.18,11.67,61425,0,5243,2012,395
269,Austria,48.2,16.366667,2020-12-31,2020,12,53,31,2020-53,8901064,360815,6222,332952,127657,1434.18,11.67,61425,0,5243,1946,396
270,Austria,48.2,16.366667,2021-01-04,2021,1,1,4,2021-01,8901064,367410,6357,340273,137035,1539.54,10.68,61425,0,26181,1953,368
271,Austria,48.2,16.366667,2021-01-05,2021,1,1,5,2021-01,8901064,369721,6457,343039,137035,1539.54,10.68,61425,0,26181,2033,371
272,Austria,48.2,16.366667,2021-01-06,2021,1,1,6,2021-01,8901064,372190,6525,344974,137035,1539.54,10.68,61425,0,26181,2022,361
273,Austria,48.2,16.366667,2021-01-07,2021,1,1,7,2021-01,8901064,374730,6568,346901,137035,1539.54,10.68,61425,0,26181,1981,373
274,Austria,48.2,16.366667,2021-01-08,2021,1,1,8,2021-01,8901064,376793,6641,349215,137035,1539.54,10.68,61425,0,26181,2000,371
275,Austria,48.2,16.366667,2021-01-09,2021,1,1,9,2021-01,8901064,379071,6687,351382,137035,1539.54,10.68,61425,0,26181,1957,369
276,Austria,48.2,16.366667,2021-01-10,2021,1,1,10,2021-01,8901064,380722,6723,353749,137035,1539.54,10.68,61425,0,26181,1874,372
277,Austria,48.2,16.366667,2021-01-11,2021,1,2,11,2021-02,8901064,382258,6747,355530,911735,10242.99,1.2,68625,0,84934,1918,379
278,Austria,48.2,16.366667,2021-01-12,2021,1,2,12,2021-02,8901064,383833,6819,357562,911735,10242.99,1.2,68625,0,84934,1923,378
279,Austria,48.2,16.366667,2021-01-13,2021,1,2,13,2021-02,8901064,385750,6868,359692,911735,10242.99,1.2,68625,0,84934,1825,354
280,Austria,48.2,16.366667,2021-01-14,2021,1,2,14,2021-02,8901064,389260,6921,362931,911735,10242.99,1.2,68625,0,84934,1725,361
281,Austria,48.2,16.366667,2021-01-15,2021,1,2,15,2021-02,8901064,390788,6987,365214,911735,10242.99,1.2,68625,0,84934,1705,337
282,Austria,48.2,16.366667,2021-01-16,2021,1,2,16,2021-02,8901064,392511,7053,367785,911735,10242.99,1.2,68625,0,84934,1668,342
283,Austria,48.2,16.366667,2021-01-17,2021,1,2,17,2021-02,8901064,393778,7082,369218,911735,10242.99,1.2,68625,0,84934,1635,328
284,Austria,48.2,16.366667,2021-01-18,2021,1,3,18,2021-03,8901064,394939,7122,370865,1144351,12856.34,0.89,58500,0,93267,1673,334
285,Austria,48.2,16.366667,2021-01-19,2021,1,3,19,2021-03,8901064,396425,7199,373090,1144351,12856.34,0.89,58500,0,93267,1729,332
286,Austria,48.2,16.366667,2021-01-20,2021,1,3,20,2021-03,8901064,398096,7237,374824,1144351,12856.34,0.89,58500,0,93267,1683,323
287,Austria,48.2,16.366667,2021-01-21,2021,1,3,21,2021-03,8901064,399798,7288,376360,1144351,12856.34,0.89,58500,0,93267,1606,340
288,Austria,48.2,16.366667,2021-01-22,2021,1,3,22,2021-03,8901064,401886,7330,378408,1144351,12856.34,0.89,58500,0,93267,1586,331
289,Austria,48.2,16.366667,2021-01-23,2021,1,3,23,2021-03,8901064,403512,7389,380248,1144351,12856.34,0.89,58500,0,93267,1525,323
290,Austria,48.2,16.366667,2021-01-24,2021,1,3,24,2021-03,8901064,404714,7418,381654,1144351,12856.34,0.89,58500,0,93267,1518,323
291,Austria,48.2,16.366667,2021-01-25,2021,1,4,25,2021-04,8901064,405723,7451,383200,655713,7366.68,1.45,54990,0,31517,1548,321
292,Austria,48.2,16.366667,2021-01-26,2021,1,4,26,2021-04,8901064,407140,7515,384926,655713,7366.68,1.45,54990,0,31517,1583,313
293,Austria,48.2,16.366667,2021-01-27,2021,1,4,27,2021-04,8901064,408781,7564,386351,655713,7366.68,1.45,54990,0,31517,1526,304
294,Austria,48.2,16.366667,2021-01-28,2021,1,4,28,2021-04,8901064,410230,7607,387787,655713,7366.68,1.45,54990,0,31517,1478,304
295,Austria,48.2,16.366667,2021-01-29,2021,1,4,29,2021-04,8901064,411730,7658,389476,655713,7366.68,1.45,54990,0,31517,1428,295
296,Austria,48.2,16.366667,2021-01-30,2021,1,4,30,2021-04,8901064,413208,7703,391076,655713,7366.68,1.45,54990,0,31517,1385,297
297,Austria,48.2,16.366667,2021-01-31,2021,1,4,31,2021-04,8901064,414398,7721,392497,655713,7366.68,1.45,54990,0,31517,1387,297
298,Austria,48.2,16.366667,2021-02-01,2021,2,5,1,2021-05,8901064,415522,7778,393747,960284,10788.42,0.95,131490,0,18526,1433,294
299,Austria,48.2,16.366667,2021-02-02,2021,2,5,2,2021-05,8901064,416763,7847,395316,960284,10788.42,0.95,131490,0,18526,1429,300
300,Austria,48.2,16.366667,2021-02-03,2021,2,5,3,2021-05,8901064,418283,7902,396709,960284,10788.42,0.95,131490,0,18526,1383,303
301,Austria,48.2,16.366667,2021-02-04,2021,2,5,4,2021-05,8901064,419801,7936,397910,960284,10788.42,0.95,131490,0,18526,1342,298
302,Austria,48.2,16.366667,2021-02-05,2021,2,5,5,2021-05,8901064,421189,7973,399329,960284,10788.42,0.95,131490,0,18526,1304,300
303,Austria,48.2,16.366667,2021-02-06,2021,2,5,6,2021-05,8901064,422522,7994,400851,960284,10788.42,0.95,131490,0,18526,1289,300
304,Austria,48.2,16.366667,2021-02-07,2021,2,5,7,2021-05,8901064,423839,8012,402053,960284,10788.42,0.95,131490,0,18526,1275,285
305,Austria,48.2,16.366667,2021-02-08,2021,2,6,8,2021-06,8901064,424896,8032,403302,1477892,16603.54,0.64,109890,0,28663,1299,281
306,Austria,48.2,16.366667,2021-02-09,2021,2,6,9,2021-06,8901064,426093,8071,404676,1477892,16603.54,0.64,109890,0,28663,1318,279
307,Austria,48.2,16.366667,2021-02-10,2021,2,6,10,2021-06,8901064,427562,8114,405921,1477892,16603.54,0.64,109890,0,28663,1262,265
308,Austria,48.2,16.366667,2021-02-11,2021,2,6,11,2021-06,8901064,429139,8138,407155,1477892,16603.54,0.64,109890,0,28663,1212,265
309,Austria,48.2,16.366667,2021-02-12,2021,2,6,12,2021-06,8901064,430870,8170,408426,1477892,16603.54,0.64,109890,0,28663,1151,263
310,Austria,48.2,16.366667,2021-02-13,2021,2,6,13,2021-06,8901064,432303,8195,409877,1477892,16603.54,0.64,109890,0,28663,1062,267
311,Austria,48.2,16.366667,2021-02-14,2021,2,6,14,2021-06,8901064,433487,8211,411199,1477892,16603.54,0.64,109890,0,28663,1056,255
312,Austria,48.2,16.366667,2021-02-15,2021,2,7,15,2021-07,8901064,434712,8221,412457,1500910,16862.14,0.78,157530,0,63420,1104,258
313,Austria,48.2,16.366667,2021-02-16,2021,2,7,16,2021-07,8901064,436139,8260,413908,1500910,16862.14,0.78,157530,0,63420,1089,264
314,Austria,48.2,16.366667,2021-02-17,2021,2,7,17,2021-07,8901064,437874,8290,415221,1500910,16862.14,0.78,157530,0,63420,1069,262
315,Austria,48.2,16.366667,2021-02-18,2021,2,7,18,2021-07,8901064,439841,8312,416431,1500910,16862.14,0.78,157530,0,63420,1027,264
316,Austria,48.2,16.366667,2021-02-19,2021,2,7,19,2021-07,8901064,441659,8348,417654,1500910,16862.14,0.78,157530,0,63420,1030,261
317,Austria,48.2,16.366667,2021-02-20,2021,2,7,20,2021-07,8901064,443536,8368,419283,1500910,16862.14,0.78,157530,0,63420,999,261
318,Austria,48.2,16.366667,2021-02-21,2021,2,7,21,2021-07,8901064,445374,8386,420509,1500910,16862.14,0.78,157530,0,63420,1018,254
319,Austria,48.2,16.366667,2021-02-22,2021,2,8,22,2021-08,8901064,446644,8397,421811,1582385,17777.48,0.9,121440,0,106545,1085,252
320,Austria,48.2,16.366667,2021-02-23,2021,2,8,23,2021-08,8901064,448371,8434,423014,1582385,17777.48,0.9,121440,0,106545,1077,273
321,Austria,48.2,16.366667,2021-02-24,2021,2,8,24,2021-08,8901064,450376,8470,424348,1582385,17777.48,0.9,121440,0,106545,1064,255
322,Austria,48.2,16.366667,2021-02-25,2021,2,8,25,2021-08,8901064,452767,8493,425786,1582385,17777.48,0.9,121440,0,106545,1041,248
323,Austria,48.2,16.366667,2021-02-26,2021,2,8,26,2021-08,8901064,454860,8515,427257,1582385,17777.48,0.9,121440,0,106545,1018,260
324,Austria,48.2,16.366667,2021-02-27,2021,2,8,27,2021-08,8901064,457317,8538,428904,1582385,17777.48,0.9,121440,0,106545,988,260
325,Austria,48.2,16.366667,2021-02-28,2021,2,8,28,2021-08,8901064,459440,8561,430415,1582385,17777.48,0.9,121440,0,106545,1022,283
326,Austria,48.2,16.366667,2021-03-01,2021,3,9,1,2021-09,8901064,460849,8574,432016,1651867,18558.08,0.99,158460,0,154244,1073,296
327,Austria,48.2,16.366667,2021-03-02,2021,3,9,2,2021-09,8901064,462769,8605,433873,1651867,18558.08,0.99,158460,0,154244,1124,301
328,Austria,48.2,16.366667,2021-03-03,2021,3,9,3,2021-09,8901064,465322,8625,435669,1651867,18558.08,0.99,158460,0,154244,1097,313
329,Austria,48.2,16.366667,2021-03-04,2021,3,9,4,2021-09,8901064,467646,8652,437202,1651867,18558.08,0.99,158460,0,154244,1142,302
330,Austria,48.2,16.366667,2021-03-05,2021,3,9,5,2021-09,8901064,470314,8669,439101,1651867,18558.08,0.99,158460,0,154244,1114,325
331,Austria,48.2,16.366667,2021-03-06,2021,3,9,6,2021-09,8901064,472871,8694,441309,1651867,18558.08,0.99,158460,0,154244,1138,316
332,Austria,48.2,16.366667,2021-03-07,2021,3,9,7,2021-09,8901064,475070,8713,443152,1651867,18558.08,0.99,158460,0,154244,1155,317
333,Austria,48.2,16.366667,2021-03-08,2021,3,10,8,2021-10,8901064,476980,8732,445032,1829934,20558.6,1.0,386310,0,227113,1226,333
334,Austria,48.2,16.366667,2021-03-09,2021,3,10,9,2021-10,8901064,479391,8757,447041,1829934,20558.6,1.0,386310,0,227113,1287,329
335,Austria,48.2,16.366667,2021-03-10,2021,3,10,10,2021-10,8901064,481919,8776,449053,1829934,20558.6,1.0,386310,0,227113,1273,324
336,Austria,48.2,16.366667,2021-03-11,2021,3,10,11,2021-10,8901064,484916,8798,450862,1829934,20558.6,1.0,386310,0,227113,1242,342
337,Austria,48.2,16.366667,2021-03-12,2021,3,10,12,2021-10,8901064,488042,8831,453078,1829934,20558.6,1.0,386310,0,227113,1269,346
338,Austria,48.2,16.366667,2021-03-13,2021,3,10,13,2021-10,8901064,491065,8856,455271,1829934,20558.6,1.0,386310,0,227113,1285,356
339,Austria,48.2,16.366667,2021-03-14,2021,3,10,14,2021-10,8901064,493568,8873,457266,1829934,20558.6,1.0,386310,0,227113,1322,352
340,Austria,48.2,16.366667,2021-03-15,2021,3,11,15,2021-11,8901064,495464,8892,459288,1991339,22371.92,1.06,112800,0,190700,1406,373
341,Austria,48.2,16.366667,2021-03-16,2021,3,11,16,2021-11,8901064,497889,8925,461659,1991339,22371.92,1.06,112800,0,190700,1438,395
342,Austria,48.2,16.366667,2021-03-17,2021,3,11,17,2021-11,8901064,501224,8956,463714,1991339,22371.92,1.06,112800,0,190700,1449,396
343,Austria,48.2,16.366667,2021-03-18,2021,3,11,18,2021-11,8901064,504581,8982,465984,1991339,22371.92,1.06,112800,0,190700,1451,388
344,Austria,48.2,16.366667,2021-03-19,2021,3,11,19,2021-11,8901064,508096,9024,468275,1991339,22371.92,1.06,112800,0,190700,1462,400
345,Austria,48.2,16.366667,2021-03-20,2021,3,11,20,2021-11,8901064,511440,9052,470684,1991339,22371.92,1.06,112800,0,190700,1438,393
346,Austria,48.2,16.366667,2021-03-21,2021,3,11,21,2021-11,8901064,514153,9074,473357,1991339,22371.92,1.06,112800,0,190700,1495,416
347,Austria,48.2,16.366667,2021-03-22,2021,3,12,22,2021-12,8901064,516565,9089,475227,2081325,23382.88,1.07,222300,0,155179,1573,436
348,Austria,48.2,16.366667,2021-03-23,2021,3,12,23,2021-12,8901064,519980,9121,477940,2081325,23382.88,1.07,222300,0,155179,1614,438
349,Austria,48.2,16.366667,2021-03-24,2021,3,12,24,2021-12,8901064,523269,9151,480597,2081325,23382.88,1.07,222300,0,155179,1635,450
350,Austria,48.2,16.366667,2021-03-25,2021,3,12,25,2021-12,8901064,526393,9178,483460,2081325,23382.88,1.07,222300,0,155179,1641,455
351,Austria,48.2,16.366667,2021-03-26,2021,3,12,26,2021-12,8901064,530288,9200,486088,2081325,23382.88,1.07,222300,0,155179,1693,471
352,Austria,48.2,16.366667,2021-03-27,2021,3,12,27,2021-12,8901064,533786,9231,488964,2081325,23382.88,1.07,222300,0,155179,1651,508
353,Austria,48.2,16.366667,2021-03-28,2021,3,12,28,2021-12,8901064,536465,9256,491619,2081325,23382.88,1.07,222300,0,155179,1636,518
354,Austria,48.2,16.366667,2021-03-29,2021,3,13,29,2021-13,8901064,539541,9275,494377,2169545,24374.0,0.96,327900,0,143221,1710,537
355,Austria,48.2,16.366667,2021-03-30,2021,3,13,30,2021-13,8901064,542542,9308,497816,2169545,24374.0,0.96,327900,0,143221,1770,538
356,Austria,48.2,16.366667,2021-03-31,2021,3,13,31,2021-13,8901064,546229,9339,501116,2169545,24374.0,0.96,327900,0,143221,1787,531
357,Austria,48.2,16.366667,2021-04-01,2021,4,13,1,2021-13,8901064,549592,9368,503729,2169545,24374.0,0.96,327900,0,143221,1765,534
358,Austria,48.2,16.366667,2021-04-02,2021,4,13,2,2021-13,8901064,552729,9397,506675,2169545,24374.0,0.96,327900,0,143221,1753,537
359,Austria,48.2,16.366667,2021-04-03,2021,4,13,3,2021-13,8901064,556012,9434,509550,2169545,24374.0,0.96,327900,0,143221,1655,533
360,Austria,48.2,16.366667,2021-04-04,2021,4,13,4,2021-13,8901064,558755,9449,512642,2169545,24374.0,0.96,327900,0,143221,1671,562
361,Austria,48.2,16.366667,2021-04-05,2021,4,14,5,2021-14,8901064,560972,9482,516084,2067620,23228.91,0.85,258960,0,215590,1771,570
362,Austria,48.2,16.366667,2021-04-06,2021,4,14,6,2021-14,8901064,562907,9517,519202,2067620,23228.91,0.85,258960,0,215590,1854,583
363,Austria,48.2,16.366667,2021-04-07,2021,4,14,7,2021-14,8901064,566008,9546,522774,2067620,23228.91,0.85,258960,0,215590,1877,583
364,Austria,48.2,16.366667,2021-04-08,2021,4,14,8,2021-14,8901064,568914,9586,525682,2067620,23228.91,0.85,258960,0,215590,1807,579
365,Austria,48.2,16.366667,2021-04-09,2021,4,14,9,2021-14,8901064,571616,9624,529191,2067620,23228.91,0.85,258960,0,215590,1802,582
366,Austria,48.2,16.366667,2021-04-10,2021,4,14,10,2021-14,8901064,574755,9662,532539,2067620,23228.91,0.85,258960,0,215590,1734,584
367,Austria,48.2,16.366667,2021-04-11,2021,4,14,11,2021-14,8901064,577007,9687,535798,2067620,23228.91,0.85,258960,0,215590,1705,599
368,Austria,48.2,16.366667,2021-04-12,2021,4,15,12,2021-15,8901064,578950,9706,538609,2165967,24333.8,0.78,240930,0,276719,1799,615
369,Austria,48.2,16.366667,2021-04-13,2021,4,15,13,2021-15,8901064,581263,9748,541786,2165967,24333.8,0.78,240930,0,276719,1752,596
370,Austria,48.2,16.366667,2021-04-14,2021,4,15,14,2021-15,8901064,584205,9779,544989,2165967,24333.8,0.78,240930,0,276719,1687,589
371,Austria,48.2,16.366667,2021-04-15,2021,4,15,15,2021-15,8901064,586883,9813,547604,2165967,24333.8,0.78,240930,0,276719,1586,571
372,Austria,48.2,16.366667,2021-04-16,2021,4,15,16,2021-15,8901064,589299,9843,550470,2165967,24333.8,0.78,240930,0,276719,1550,560
373,Austria,48.2,16.366667,2021-04-17,2021,4,15,17,2021-15,8901064,591347,9870,552619,2165967,24333.8,0.78,240930,0,276719,1507,549
374,Austria,48.2,16.366667,2021-04-18,2021,4,15,18,2021-15,8901064,593423,9898,555218,2165967,24333.8,0.78,240930,0,276719,1475,546
